pressure,loading
1,0.00039
5000.9,2.22577
15000.7,7.00527
25000.5,12.35201
35000.3,18.2538
45000.1,25.73592
51450,33.13967
54300,37.422
55250,39.18022
56200,44.22955
56845,55.82579
57138.05,76.186018
57520,96.314676
58000,109.310118
58200,110.323618
58600,134.466568
58840,140.331456
59000,144.086042
61000,154.763
64900,163.0299
72700,170.6251
76600,173.1906
84400,176.3969
88300,177.8409
96100,180.5474
100000,181.6717
